review_id,product_id,product_name,rating,title,content,purchase_option,helpful_count,created_at
R00330,P00031,통3중 스테인리스 냄비 세트,5,역시 통3중! 너무 만족해요,"볶음, 찌개용으로 딱 좋은 구성이에요. 통3중이라 확실히 열 효율이 좋고 음식이 잘 눌어붙지 않아서 설거지도 편합니다. 오래 쓸 수 있을 것 같아요!",단일,5,2026-05-13
R00331,P00031,통3중 스테인리스 냄비 세트,3,"무난해요, 아주 좋지는 않네요",기대보다는 좀 평범해요. 디자인은 깔끔한데 손잡이 부분이 생각보다 뜨거워져서 조금 불편할 때가 있어요. 그래도 기본 기능은 합니다.,단일,1,2026-01-29
R00332,P00031,통3중 스테인리스 냄비 세트,5,주방이 환해졌어요! 튼튼하고 고급스러워요,스텐 냄비가 이렇게 예쁠 수 있나요? 심플하면서도 고급스러운 디자인에 반했어요. 바닥까지 통3중이라 열이 고르게 전달되어 요리하기 정말 편합니다. 맘에 쏙 들어요!,단일,14,2026-03-09
R00333,P00031,통3중 스테인리스 냄비 세트,5,가성비 최고! 배송도 빠르고 포장도 꼼꼼해요,"이 가격에 이 구성, 이 품질이라니 정말 득템했어요. 배송도 주문 다음날 바로 왔고, 냄비 하나하나 흠집 없이 꼼꼼하게 포장되어 있었습니다. 신혼 살림으로 강추해요!",단일,5,2026-01-26
R00334,P00031,통3중 스테인리스 냄비 세트,3,"괜찮긴 한데, 생각보다 세척이 번거로워요","냄비 자체는 튼튼하고 좋아요. 다만 스텐이라 그런지 첫 세척이 좀 힘들었고, 사용하다보니 물 얼룩이나 지문 자국이 생각보다 잘 남는 편이라 매번 닦아주는 게 번거롭네요.",단일,1,2026-05-31
R00335,P00031,통3중 스테인리스 냄비 세트,5,매일 쓰는 최애 냄비 등극! 주방 필수템이네요,"다양한 사이즈로 구성되어 있어서 국, 찌개, 라면 등 어떤 요리든 문제없어요. 스테인리스라 위생적이고 통3중이라 음식도 맛있게 됩니다. 왜 진작 안 샀을까 후회됩니다!",단일,14,2026-06-06
R00336,P00031,통3중 스테인리스 냄비 세트,4,전반적으로 만족! 아주 살짝 아쉬운 점도 있어요,"제품 자체는 견고하고 만족스러워요. 인덕션에도 잘 작동하고 요리도 잘 되고요. 다만 뚜껑 손잡이 부분이 완전 스텐이 아니라 살짝 아쉬운데, 전체적인 품질을 생각하면 괜찮습니다.",단일,8,2026-05-31
R00337,P00046,논슬립 옷걸이 30개입,3,무난해요,"미끄럼 방지 기능은 괜찮은데, 생각보다 두께감이 좀 있어서 옷장 공간을 많이 차지하네요. 가격 대비 나쁘진 않아요.",그레이,5,2026-01-11
R00338,P00046,논슬립 옷걸이 30개입,5,인생템 발견! 대만족입니다,"옷이 절대 미끄러지지 않아서 너무 좋아요. 얇으면서도 튼튼해서 옷장 정리도 깔끔하게 되고, 배송도 빠르고 완벽합니다!",그레이,5,2026-03-14
R00339,P00046,논슬립 옷걸이 30개입,3,괜찮긴 한데...,논슬립 기능은 좋은데 검정색이라 먼지가 좀 잘 붙는 편이에요. 그래도 옷 흘러내리는 건 없어서 그냥저냥 쓰고 있습니다.,아이보리,5,2026-01-18
R00340,P00046,논슬립 옷걸이 30개입,3,딱 가격만큼 하는 것 같아요,"엄청 좋다고는 못하겠고, 그렇다고 나쁘지도 않아요. 셔츠 같은 가벼운 옷 걸기에는 괜찮은데, 코트류는 좀 불안해요.",아이보리,1,2026-01-23
R00341,P00046,논슬립 옷걸이 30개입,3,생각했던 그대로입니다,"특별히 좋거나 나쁘다고 할 건 없고, 그냥 일반적으로 쓰는 논슬립 옷걸이에요. 색상은 화면이랑 똑같고, 배송도 빨랐어요.",그레이,3,2026-01-10
R00342,P00046,논슬립 옷걸이 30개입,3,아쉬운 점이 좀 있네요,"옷이 안 미끄러지는 건 좋은데, 옷걸이 자체가 살짝 휘어져 오는 게 몇 개 있었어요. 사용에는 문제 없지만 좀 아쉽네요.",그레이,0,2026-03-17
R00343,P00046,논슬립 옷걸이 30개입,5,깔끔하고 실용적이에요!,옷걸이가 얇고 견고해서 옷장 공간 활용에 최고예요. 니트류도 흘러내림 없이 잘 잡아줘서 너무 만족합니다.,그레이,5,2026-02-27
R00344,P00046,논슬립 옷걸이 30개입,5,재구매 의사 100%!,기존에 쓰던 옷걸이 다 버리고 이걸로 바꿨어요. 옷들이 가지런하게 정리되고 보기에도 훨씬 깔끔해졌습니다. 최고예요!,아이보리,2,2026-03-09
R00345,P00046,논슬립 옷걸이 30개입,1,정말 실망했어요,"배송 오면서 옷걸이 몇 개가 부러져 있었고, 논슬립 기능도 기대 이하였어요. 옷이 자꾸 흘러내려서 제대로 쓸 수가 없습니다.",아이보리,2,2026-03-17
R00346,P00046,논슬립 옷걸이 30개입,5,드디어 찾던 옷걸이!,얇으면서도 옷을 단단히 잡아줘서 옷장이 훨씬 넓어 보이고 정리도 쉬워졌어요. 왜 이제야 샀는지 후회됩니다!,아이보리,5,2026-03-04
R00347,P00046,논슬립 옷걸이 30개입,5,완벽한 선택이었어요,"디자인도 심플하고, 얇은 어깨끈 옷이나 미끄러운 소재 옷도 완벽하게 고정해 줘요. 이 가격에 이 품질은 정말 대박입니다.",아이보리,3,2026-03-03
R00348,P00046,논슬립 옷걸이 30개입,3,"보통이에요, 막 좋진 않네요","미끄럼 방지는 어느 정도 되는데, 생각보다 플라스틱이 유연해서 무거운 옷 걸면 좀 휘는 경향이 있어요. 막 추천하진 않아요.",아이보리,1,2026-02-26
R00349,P00046,논슬립 옷걸이 30개입,2,좀 별로네요...,"30개 중에 한두 개는 마감이 불량했고, 기대했던 것만큼 논슬립 기능이 강력하진 않아요. 그냥 저렴한 맛에 쓰는 정도입니다.",그레이,1,2026-02-22
R00350,P00054,오버핏 트렌치 코트,5,너무 예뻐요! 대만족입니다!,"오버핏이라 편하게 입을 수 있고, 베이지 색상이 정말 고급스러워 보여요. 배송도 빠르고 옷걸이에 걸어서 구김 없이 잘 도착했습니다!",블랙/M,1,2026-01-11
R00351,P00054,오버핏 트렌치 코트,5,인생 트렌치 만났어요!,키가 작은 편인데도 기장감이 딱 예쁘게 떨어져서 감동했어요. 재질도 부드럽고 구김이 덜해서 매일 손이 가는 옷이에요.,베이지/M,5,2026-06-05
R00352,P00054,오버핏 트렌치 코트,5,휘뚜루마뚜루 최고!,아무 옷에나 걸쳐도 다 잘 어울리고 따뜻해서 요즘 교복처럼 입고 있어요. 적당한 두께감도 좋고 마감 처리도 훌륭합니다.,베이지/M,8,2026-05-16
R00353,P00054,오버핏 트렌치 코트,5,백화점 퀄리티 부럽지 않네요!,온라인으로 트렌치 사는 건 처음인데 기대 이상이에요. 탄탄한 원단에 핏도 완벽해서 주변에서 다 어디서 샀냐고 물어봐요.,카키/L,3,2026-01-30
R00354,P00054,오버핏 트렌치 코트,1,실망 그 자체입니다.,사진이랑 너무 달라서 놀랐어요. 색상도 칙칙하고 재질도 너무 얇아서 가을에 입기엔 너무 추울 것 같아요.,베이지/S,0,2026-01-31
R00355,P00054,오버핏 트렌치 코트,5,대만족! 왜 이제야 샀을까요?,"오버핏이지만 부해 보이지 않고 여리여리한 핏이에요. 소매 길이도 적당하고, 어떤 이너랑 매치해도 잘 어울려서 코디 걱정 없어요.",카키/L,1,2026-01-15
R00356,P00054,오버핏 트렌치 코트,3,무난해요.,"기대했던 것보다는 평범한 핏이에요. 색상은 괜찮은데, 단추 부분이 조금 엉성하게 마감된 것 같아요.",베이지/M,0,2026-04-02
R00357,P00054,오버핏 트렌치 코트,2,아쉬워요.,"배송은 빨랐지만, 옷에서 쉰 냄새가 너무 심하게 나네요. 드라이 크리닝 먼저 해야 할 것 같아서 바로 입지는 못했어요.",카키/S,0,2026-01-30
R00358,P00054,오버핏 트렌치 코트,5,진짜 너무 마음에 들어요!,박시한 핏 좋아하는데 딱 제가 원하던 핏이라 대만족입니다. 블랙 색상 샀는데 먼지도 잘 안 붙고 관리하기 편해요.,카키/M,8,2026-02-22
R00359,P00054,오버핏 트렌치 코트,2,사진과 달라요.,"모델 핏처럼 예쁘게 나오지 않고, 생각보다 옷이 무거워서 어깨가 좀 불편하네요. 팔 부분도 너무 길어서 수선해야 할 것 같아요.",블랙/M,0,2026-01-22
R00360,P00054,오버핏 트렌치 코트,2,가격 대비 좀...,"저렴한 가격은 아닌데, 실밥이 여기저기 너무 많고 주머니는 살짝 찢어져서 왔어요. 검수 좀 더 신경 써주셨으면 좋겠어요.",카키/S,3,2026-01-22
R00361,P00076,미니 핸드블렌더,5,진짜 최고예요! 딱 제가 찾던 그 제품!,아침마다 과일 스무디 만들어 먹는데 정말 간편하고 세척도 쉬워서 너무 좋아요. 작지만 강력해서 기대 이상입니다!,블랙,8,2026-03-02
R00362,P00076,미니 핸드블렌더,3,그럭저럭 쓸만해요,"색상이나 디자인은 괜찮은데, 생각보다 소음이 좀 있네요. 간단한 음료 만들기는 좋아요.",블랙,0,2026-04-06
R00363,P00076,미니 핸드블렌더,3,아쉬운 점도 있네요,"배송은 빨랐는데, 큰 얼음은 잘 안 갈려서 좀 실망했어요. 야채나 부드러운 과일은 문제없어요.",블랙,5,2026-05-22
R00364,P00076,미니 핸드블렌더,5,와우! 이건 사야 돼!,"아이 이유식 만들려고 샀는데, 덩어리 없이 너무 곱게 잘 갈려요. 휴대하기도 좋아서 만족합니다.",화이트,0,2026-01-15
R00365,P00076,미니 핸드블렌더,4,전반적으로 만족합니다,블랙 색상으로 구매했는데 모던하고 예뻐요. 다만 용량이 살짝 아쉬워서 한 번에 많이 만들기는 힘들어요.,화이트,14,2026-06-03
R00366,P00076,미니 핸드블렌더,5,삶의 질이 올라갔어요,"회사 점심시간에 단백질 쉐이크 타 마시려고 샀는데, 믹서 기능이 정말 훌륭해요. 작아서 가방에 쏙 들어가니 너무 편합니다.",블랙,3,2026-04-17
R00367,P00076,미니 핸드블렌더,3,"평범해요, 무난하게 사용 중","특별히 좋지도 나쁘지도 않아요. 가볍고 잡기 편한데, 충전 시간이 좀 길게 느껴져요.",화이트,8,2026-03-20
R00368,P00076,미니 핸드블렌더,5,최고의 가성비 미니 블렌더!,"가격 대비 성능이 정말 뛰어납니다. 과일주스, 채소주스 모두 순식간에 만들 수 있어서 바쁜 아침에 효자템이에요.",화이트,1,2026-03-13
R00369,P00076,미니 핸드블렌더,3,기대는 좀 낮추는 게 좋을 듯,"디자인은 깜찍한데, 칼날이 생각보다 약한지 단단한 재료는 좀 버거워해요. 설명서에 미리 고지된 부분은 있어요.",화이트,8,2026-02-13
R00370,P00076,미니 핸드블렌더,3,장단점이 명확합니다,휴대성이 정말 좋아서 여행 갈 때도 챙겨갔어요. 근데 세척할 때 칼날 부분이 좁아서 좀 불편하네요.,화이트,0,2026-05-22
R00371,P00076,미니 핸드블렌더,5,이 가격에 이런 성능이라니!,"정말 기대 안 했는데, 힘도 좋고 배터리도 오래가네요. 캠핑 가서도 유용하게 쓰고 있습니다.",블랙,14,2026-02-18
R00372,P00076,미니 핸드블렌더,3,색상이 좀 애매해요,화이트로 시켰는데 약간 회색빛이 돌아서 조금 아쉽습니다. 기능은 문제없이 작동해요.,화이트,2,2026-03-05
R00373,P00008,하이웨스트 청바지,1,최악의 청바지,사이즈가 너무 작게 나왔어요. 평소 입던 사이즈인데 허벅지에서 걸려서 도저히 입을 수가 없네요. 완전 실망입니다.,라이트블루/30,8,2026-02-07
R00374,P00008,하이웨스트 청바지,1,실망 그 자체,허리가 너무 얇게 나와서 단추가 잠기지도 않아요. 허리만 너무 조이는 핏이라 반품 신청합니다.,라이트블루/26,1,2026-06-02
R00375,P00008,하이웨스트 청바지,2,색상이 사진과 달라요,모델이 입은 사진이랑 실제 색상이 너무 다릅니다. 생각했던 연청이 아니라서 아쉽네요.,라이트블루/30,0,2026-04-28
R00376,P00008,하이웨스트 청바지,2,핏이 애매하네요,하이웨스트라고 해서 구매했는데 배꼽 위로 올라오지도 않고 엉덩이 부분이 너무 축 처지는 핏이라 별로입니다.,카키/27,0,2026-04-05
R00377,P00008,하이웨스트 청바지,3,그냥저냥 입을만해요,"무난하게 입기 좋긴 한데, 허리가 좀 커서 수선해야 할 것 같아요. 기장은 적당합니다.",라이트블루/27,8,2026-01-15
R00378,P00008,하이웨스트 청바지,5,인생 청바지 찾았어요!,핏도 너무 예쁘고 하이웨스트라 다리도 길어 보여요! 착용감도 편해서 매일 입을 것 같아요.,라이트블루/28,0,2026-01-15
R00379,P00008,하이웨스트 청바지,5,만족스러운 구매!,배송도 빠르고 청바지 재질도 탄탄하니 너무 좋네요. 어떤 상의에도 잘 어울려서 코디하기 편해요.,카키/27,1,2026-03-13
R00380,P00008,하이웨스트 청바지,1,이건 뭐죠? 불량인가요?,받자마자 지퍼가 고장나 있었어요. 이런 불량 상품을 보내다니 너무 화가 나네요.,카키/29,3,2026-01-31
R00381,P00008,하이웨스트 청바지,2,신축성이 없네요,"신축성이 좋다는 후기가 있어서 샀는데, 생각보다 너무 뻣뻣해서 불편해요. 활동하기가 좀 어렵습니다.",라이트블루/29,14,2026-03-26
R00382,P00008,하이웨스트 청바지,3,가격 생각하면 괜찮아요,"가격 대비 품질은 나쁘지 않아요. 다만, 실밥 정리가 안 되어 있는 부분이 있어서 좀 아쉽네요.",카키/29,0,2026-06-09
R00383,P00008,하이웨스트 청바지,5,완전 강추합니다!,"색상, 핏, 착용감 뭐 하나 빠지는 게 없어요. 재구매 의사 100%입니다!",카키/26,8,2026-04-26
R00384,P00053,숏 패딩 점퍼,2,사이즈가 애매해요,S 시켰는데 생각보다 너무 작게 나왔네요. 딱 맞게 입는 스타일이 아닌데 팔 움직임도 불편하고 좀 끼는 느낌이에요.,카키/M,8,2026-03-25
R00385,P00053,숏 패딩 점퍼,3,그냥저냥 입을만해요,"베이지색은 화면이랑 거의 똑같아요. 근데 충전재가 좀 적은지 한겨울에는 좀 추울 것 같고, 딱히 특별한 점은 없네요.",카키/M,0,2026-05-19
R00386,P00053,숏 패딩 점퍼,3,디자인은 예쁜데 아쉬워요,"디자인은 귀엽고 예쁜데, 지퍼가 좀 뻑뻑하고 마감이 살짝 아쉬워요. 가격대 생각하면 나쁘지 않아요.",베이지/L,1,2026-01-27
R00387,P00053,숏 패딩 점퍼,2,실밥 정리가 엉망이네요,"옷 자체는 가볍고 따뜻한데, 여기저기 실밥이 너무 많아서 직접 다 잘라냈어요. 검수 좀 더 신경 써주셔야 할 것 같아요.",베이지/L,8,2026-05-10
R00388,P00053,숏 패딩 점퍼,4,데일리로 잘 입을 것 같아요,블랙으로 구매했는데 무난하게 어떤 옷에도 잘 어울리고 따뜻해요. 출퇴근길에 편하게 입기 딱 좋네요.,카키/S,14,2026-03-20
R00389,P00053,숏 패딩 점퍼,2,생각보다 너무 얇아요,"숏 패딩이라길래 어느 정도는 기대를 했는데, 생각보다 훨씬 얇아서 초겨울 정도에나 입을 수 있을 것 같아요. 한겨울엔 어림없겠네요.",베이지/S,2,2026-04-02
R00390,P00053,숏 패딩 점퍼,5,너무 예쁘고 따뜻해요!,아이보리색으로 샀는데 얼굴이 환해 보이고 너무 예뻐요! 가볍고 따뜻해서 매일 이것만 입게 되네요. 완전 추천합니다!,베이지/L,2,2026-05-13
R00391,P00053,숏 패딩 점퍼,1,불량 상품이 왔어요,받자마자 지퍼가 고장 나있어서 너무 황당했어요. 교환 신청하기도 번거롭고 정말 최악이네요.,카키/S,14,2026-04-28
R00392,P00053,숏 패딩 점퍼,5,인생 숏패딩 찾았어요!,핏도 너무 예쁘고 색상도 고급스러워요. 가격도 저렴한데 이 퀄리티라니 진짜 대박입니다. 소매 시보리도 짱짱해서 바람 안 들어와요!,베이지/S,3,2026-05-26
R00393,P00041,스팀 극세사 물걸레 리필 5매,5,정말 최고예요! 완전 만족합니다!,스팀 청소기 리필 찾고 있었는데 승승장구몰에서 저렴하게 득템했어요. 극세사 재질이라 흡수력도 좋고 바닥이 정말 깨끗해집니다. 배송도 빨랐어요!,단일,0,2026-05-21
R00394,P00041,스팀 극세사 물걸레 리필 5매,3,그냥저냥 쓸만해요,일반 극세사 물걸레 리필이랑 큰 차이는 없는 것 같아요. 가격 생각하면 무난한데 특별히 더 좋다고 느끼진 못했습니다. 사이즈는 잘 맞아요.,단일,1,2026-05-06
R00395,P00041,스팀 극세사 물걸레 리필 5매,2,너무 실망스럽네요,몇 번 사용하니까 극세사 보풀이 너무 많이 생겨요. 세탁할 때마다 줄어드는 느낌이라 오래 못 쓸 것 같아요. 품질이 좀 아쉽습니다.,단일,8,2026-03-31
R00396,P00041,스팀 극세사 물걸레 리필 5매,5,역시 오리지널이 최고!,타사 제품 몇 번 써봤는데 역시 이 제품이 제일 만족스러워요. 스팀 청소기에 딱 맞고 바닥 찌든 때도 시원하게 잘 닦입니다.,단일,8,2026-03-20
R00397,P00041,스팀 극세사 물걸레 리필 5매,1,돈 아까워요. 비추입니다.,배송은 빨랐는데 제품 질이 너무 안 좋아요. 보풀이 심하고 세탁 후에 많이 줄어들어서 사용하기가 어렵네요. 절대 다시 안 살 거예요.,단일,5,2026-06-02
R00398,P00041,스팀 극세사 물걸레 리필 5매,4,만족하고 잘 쓰고 있어요,"스팀 청소기에 호환도 잘 되고 먼지도 잘 닦여서 만족합니다. 5매라서 넉넉하게 쓸 수 있는 점도 좋고, 배송도 빨랐어요.",단일,2,2026-04-08
R00399,P00041,스팀 극세사 물걸레 리필 5매,5,가성비 갑이에요! 계속 구매할 예정입니다.,가격도 저렴한데 품질까지 좋아서 앞으로 계속 여기서 구매할 것 같아요. 바닥이 맨들맨들 깨끗해져서 매번 기분 좋게 청소합니다.,단일,8,2026-05-04
R00400,P00041,스팀 극세사 물걸레 리필 5매,5,완전 추천합니다! 청소가 즐거워요.,배송도 빠르고 포장도 꼼꼼하게 왔어요. 극세사 두께도 적당하고 스팀 청소기로 밀면 묵은 때가 시원하게 닦입니다. 더러워진 바닥이 새것처럼 변해요.,단일,3,2026-01-31
R00401,P00041,스팀 극세사 물걸레 리필 5매,2,두께가 너무 얇아요,리필 걸레가 너무 얇아서 스팀 열이 금방 식는 느낌이에요. 오래 쓰면 걸레가 금방 흐물거려져서 내구성이 아쉬웠습니다.,단일,8,2026-03-26
R00402,P00041,스팀 극세사 물걸레 리필 5매,3,그냥 평범해요,"딱히 좋지도 나쁘지도 않은 평범한 제품입니다. 가격이 저렴한 건 장점인데, 흡수력이 엄청 뛰어나진 않아요.",단일,1,2026-05-11
R00403,P00041,스팀 극세사 물걸레 리필 5매,3,괜찮긴 한데 건조가 느려요,"스팀 청소기에 잘 맞아서 사용은 하는데, 세탁 후 건조가 좀 더딘 편이에요. 꿉꿉한 냄새가 날 때도 있어서 아쉽습니다.",단일,2,2026-03-30
R00404,P00041,스팀 극세사 물걸레 리필 5매,3,무난한 선택이에요,"급하게 필요해서 구매했는데, 사용에 큰 불편함은 없습니다. 다른 제품이랑 큰 차이는 없는 것 같아서 다음엔 다른 제품도 비교해보고 싶네요.",단일,14,2026-05-17
R00405,P00041,스팀 극세사 물걸레 리필 5매,1,정말 별로네요. 청소가 더 힘들어져요.,걸레에서 자꾸 실밥이 풀리고 바닥에 보풀이 남아요. 청소하는 건지 쓰레기를 만드는 건지 모르겠습니다. 최악의 품질이에요.,단일,3,2026-01-29
R00406,P00041,스팀 극세사 물걸레 리필 5매,2,기대 이하였어요,광고에서 본 것만큼 찌든 때가 잘 닦이지 않아요. 그냥 일반 물걸레랑 다를 바 없는 느낌이라 실망했습니다. 재구매는 안 할 것 같아요.,단일,5,2026-01-18
R00407,P00049,저소음 미니 가습기 3L,2,생각보다 소음이 있어요,저소음이라고 해서 샀는데 기대 이하였습니다. 물탱크는 넉넉하지만 밤에 틀어두면 '쫄쫄쫄' 소리가 생각보다 거슬려요.,화이트,3,2026-03-28
R00408,P00049,저소음 미니 가습기 3L,5,딱 찾던 미니 가습기!,디자인도 깔끔하고 3L 용량이라 하루 종일 틀어도 문제 없어요. 무엇보다 정말 조용해서 침실에 두기 최고입니다. 강추해요!,화이트,3,2026-02-01
R00409,P00049,저소음 미니 가습기 3L,3,무난하게 쓸만해요,크기는 아담해서 좋고 가습도 잘 되는 편입니다. 다만 가끔 물 보충할 때 조심하지 않으면 물이 좀 흐르는 단점이 있어요.,화이트,8,2026-05-01
R00410,P00049,저소음 미니 가습기 3L,5,건조함 끝! 만족스러운 가습기,"회사 사무실에 두려고 샀는데, 3리터라 자주 채울 필요 없고 가습량도 풍부해요. 작은데도 성능이 좋고 소음도 거의 없어서 집중하기 좋아요.",블랙,14,2026-04-23
R00411,P00049,저소음 미니 가습기 3L,3,기대만큼은 아니지만 쓸만해요,"배송은 빨랐고 상품 자체는 나쁘지 않아요. 다만 분무량이 생각보다 강하지 않아서 넓은 공간에는 부족할 것 같고, 색상도 화면보다 살짝 어둡네요.",블랙,5,2026-02-01
R00412,P00049,저소음 미니 가습기 3L,2,뭔가 찝찝하네요..,"처음 받았을 때 포장이 좀 허술했고, 제품 본체에 미세한 스크래치가 있어서 새 제품 맞나 싶었어요. 저소음이라고 하지만 가끔 모터 소리가 들려서 신경쓰여요.",블랙,14,2026-05-27
R00413,P00049,저소음 미니 가습기 3L,4,전반적으로 만족합니다,"사이즈도 적당하고 디자인도 예뻐서 인테리어 해치지 않아요. 가습력 좋고 소음도 크지 않아서 만족하지만, 세척이 조금 더 간편했으면 좋겠어요.",블랙,0,2026-01-21
