inquiry_id,text,label
TR01786,안녕하세요. 결제 취소하고 싶은데 어디서 하면 되나요?,취소
TR01787,문의드립니다. 무통장으로 결제했는데 환불은 어느 계좌로 받게 되나요? 확인 부탁드립니다.,환불
TR01788,안녕하세요. 이 가방에 13인치 노트북이 들어가는 크기인가요?,상품정보
TR01789,수고 많으세요. 상품이 마음에 안 들 것 같아서 받기 전에 미리 취소할게요.,취소
TR01790,안녕하세요. 반품한 상품 회수된 지 일주일 넘었는데 환불이 아직 안 됐어요.,환불
TR01791,은행 점검 시간이라 입금이 안 됐는데 주문이 취소될까 봐 걱정돼요.,주문결제
TR01792,문의드립니다. 배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요. 감사합니다.,교환
TR01793,문의드립니다. 개인정보 처리방침은 어디서 확인할 수 있나요?,기타
TR01794,안녕하세요. 결제 취소하고 싶은데 어디서 하면 되나요? 감사합니다.,취소
TR01795,결제할 때 입력한 배송메모가 사라졌는데 다시 등록되나요?,주문결제
TR01796,수고 많으세요. 할부로 결제하고 싶은데 몇 개월까지 무이자 되나요?,주문결제
TR01797,카드 할부로 샀는데 환불하면 할부도 자동으로 취소되나요? 확인 부탁드립니다.,환불
TR01798,결제하자마자 마음이 바뀌었어요. 주문 취소되나요?,취소
TR01799,배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR01800,문의드립니다. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요? 감사합니다.,상품정보
TR01801,안녕하세요. 쿠폰함에 있던 쿠폰이 사라졌는데 만료된 건가요?,회원멤버십
TR01802,문의드립니다. 결제하다가 오류 나서 두 번 눌렀는데 두 번 결제된 것 같아요.,주문결제
TR01803,"반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요? 감사합니다.",반품
TR01804,수고 많으세요. 반품 접수만 하면 알아서 회수 기사님이 오시는 거죠?,반품
TR01805,주문 넣은 거 취소할게요. 다른 상품으로 새로 주문하려고요. 빠른 답변 부탁드려요.,취소
TR01806,결제일이랑 환불일이 다른 달인데 카드값에 어떻게 반영돼요?,환불
TR01807,두께가 어느 정도예요? 겨울에 입어도 따뜻할까요? 빠른 답변 부탁드려요.,상품정보
TR01808,수고 많으세요. 단순 변심인데 반품 가능한가요? 배송비는 제가 부담하는 거죠? 확인 부탁드립니다.,반품
TR01809,구성품 중 하나가 빠져서 왔는데 이 경우도 반품되나요?,반품
TR01810,수고 많으세요. 도서산간 지역인데 추가 배송일이 얼마나 더 걸리나요? 감사합니다.,배송문의
TR01811,교환 신청하면 회수랑 재배송이 동시에 진행되나요?,교환
TR01812,15인치 노트북 백팩 언제 받을 수 있어요? 주말 전에 꼭 필요해서요. 확인 부탁드립니다.,배송문의
TR01813,"안녕하세요. 반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요? 감사합니다.",반품
TR01814,안녕하세요. 주말에도 배송되나요? 토요일에 받아야 해서요.,배송문의
TR01815,회원 등급이 강등됐는데 기준이 어떻게 되는 건가요? 감사합니다.,회원멤버십
TR01816,안녕하세요. 해외카드로도 결제가 되나요? 자꾸 승인 거절이 떠요. 감사합니다.,주문결제
TR01817,협업이나 입점 문의는 어디로 연락드리면 되나요?,기타
TR01818,수고 많으세요. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요.,반품
TR01819,안녕하세요. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요? 빠른 답변 부탁드려요.,취소
TR01820,문의드립니다. 해외카드로도 결제가 되나요? 자꾸 승인 거절이 떠요. 빠른 답변 부탁드려요.,주문결제
TR01821,문의드립니다. 기부 캠페인 참여하려면 어떻게 하면 되나요?,기타
TR01822,수고 많으세요. 보증 기간이 얼마이고 AS는 어디서 받나요? 확인 부탁드립니다.,상품정보
TR01823,수고 많으세요. 지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 빠른 답변 부탁드려요.,배송문의
TR01824,다음 입고 물량은 언제쯤 풀리는지 대략이라도 알 수 있을까요? 확인 부탁드립니다.,재입고
TR01825,수고 많으세요. 박음질이 터져 있어서 같은 상품으로 교환 요청합니다.,교환
TR01826,수고 많으세요. 첫 구매 할인 코드를 넣었는데 적용이 안 되네요. 만료된 건가요?,주문결제
TR01827,수고 많으세요. 구성품 중 하나가 빠져서 왔는데 이 경우도 반품되나요?,반품
TR01828,"같은 가격대 다른 모델로도 교환이 되나요, 아니면 동일상품만 되나요?",교환
TR01829,수고 많으세요. 카드 승인은 났는데 주문이 실패라고 떠요. 중복결제 된 건 아니죠? 확인 부탁드립니다.,주문결제
TR01830,같은 상품 다른 색상으로 교환도 되나요? 감사합니다.,교환
TR01831,안녕하세요. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요? 감사합니다.,상품정보
TR01832,"반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요? 빠른 답변 부탁드려요.",반품
TR01833,이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요.,상품정보
TR01834,문의드립니다. 분명 어제 발송됐다는데 송장 추적이 아직도 집화처리에 멈춰 있어요.,배송문의
TR01835,수고 많으세요. 오늘 안에 출고되면 내일 도착하는 건가요? 확인 부탁드립니다.,배송문의
TR01836,휴면계정으로 전환됐다는데 다시 활성화하려면 어떻게 하나요? 확인 부탁드립니다.,회원멤버십
TR01837,안녕하세요. 카드 할부로 샀는데 환불하면 할부도 자동으로 취소되나요? 확인 부탁드립니다.,환불
TR01838,수고 많으세요. 가지고 있는 쿠폰이 결제창에서 적용이 안 돼요. 왜 그럴까요? 빠른 답변 부탁드려요.,주문결제
TR01839,수고 많으세요. 기프트카드로 산 건데 환불도 기프트카드로만 되나요? 확인 부탁드립니다.,환불
TR01840,문의드립니다. 결제 수단을 카드에서 계좌이체로 바꾸고 싶은데 가능한가요? 감사합니다.,주문결제
TR01841,문의드립니다. 지금 취소 누르면 적립금이랑 쿠폰은 다시 복구되나요? 빠른 답변 부탁드려요.,취소
TR01842,수고 많으세요. 결제 취소 요청한 금액이 일부만 환불됐어요. 나머지는요? 감사합니다.,환불
TR01843,보증 기간이 얼마이고 AS는 어디서 받나요?,상품정보
TR01844,수고 많으세요. 이번 달에 등급이 올랐는데 추가 할인 혜택은 어떻게 적용돼요? 빠른 답변 부탁드려요.,회원멤버십
TR01845,수고 많으세요. 인덕션에서도 사용 가능한가요? 가스레인지 전용인가요?,상품정보
TR01846,문의드립니다. 예약구매로 결제했는데 언제 실제로 청구되나요? 감사합니다.,주문결제
TR01847,안녕하세요. 취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 빠른 답변 부탁드려요.,환불
TR01848,수고 많으세요. 전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요. 확인 부탁드립니다.,상품정보
TR01849,S로 받았는데 M으로 교환 가능할까요? 추가 비용 있나요? 빠른 답변 부탁드려요.,교환
TR01850,안녕하세요. 출고 전이라고 안내받았는데 취소 접수 좀 서둘러 주세요. 감사합니다.,취소
TR01851,구성품 중 하나가 빠져서 왔는데 이 경우도 반품되나요? 확인 부탁드립니다.,반품
TR01852,안녕하세요. 방수 나일론 토트백 사이즈만 바꾸고 싶어요. 교환 신청할게요.,교환
TR01853,안녕하세요. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요. 확인 부탁드립니다.,반품
TR01854,안녕하세요. 무통장입금 가상계좌 입금기한이 지났는데 재발급 가능해요? 감사합니다.,주문결제
TR01855,수고 많으세요. 광고 문자 수신 거부하고 싶은데 어떻게 하나요?,기타
TR01856,문의드립니다. 결제하자마자 마음이 바뀌었어요. 주문 취소되나요? 빠른 답변 부탁드려요.,취소
TR01857,안녕하세요. 선물할 거라 더 큰 사이즈로 교환하고 싶은데 가능할까요?,교환
TR01858,수고 많으세요. 회원 탈퇴하면 적립금은 어떻게 되나요?,회원멤버십
TR01859,"문의드립니다. 같은 가격대 다른 모델로도 교환이 되나요, 아니면 동일상품만 되나요?",교환
TR01860,수고 많으세요. 결제 금액이 장바구니 합계랑 다르게 청구됐어요. 확인 부탁해요. 감사합니다.,주문결제
TR01861,주문 두 건인데 같이 묶어서 한 번에 보내주실 수 있어요? 감사합니다.,배송문의
TR01862,문의드립니다. 배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요?,배송문의
TR01863,문의드립니다. 색상이 화면이랑 너무 달라서 반품할게요. 빠른 답변 부탁드려요.,반품
TR01864,수고 많으세요. 작동이 안 되는 불량이라 반품하려는데 어떤 증빙이 필요한가요?,반품
TR01865,문의드립니다. 신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요.,교환
TR01866,안녕하세요. 받은 지 일주일 됐는데 아직 반품 신청 기간 안 지났죠? 확인 부탁드립니다.,반품
TR01867,무통장으로 결제했는데 환불은 어느 계좌로 받게 되나요? 확인 부탁드립니다.,환불
TR01868,안녕하세요. 환불은 됐다는데 부분 금액만 들어와서 나머지가 궁금해요.,환불
TR01869,안녕하세요. 인플루언서 협찬 문의는 어느 부서로 해야 하나요? 확인 부탁드립니다.,기타
TR01870,결제 금액이 장바구니 합계랑 다르게 청구됐어요. 확인 부탁해요.,주문결제
TR01871,신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요. 확인 부탁드립니다.,교환
TR01872,수고 많으세요. 개인정보 처리방침은 어디서 확인할 수 있나요? 확인 부탁드립니다.,기타
TR01873,안녕하세요. 예약구매로 결제했는데 언제 실제로 청구되나요? 감사합니다.,주문결제
TR01874,안녕하세요. 데일리 가죽 벨트 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR01875,주문서에서 수량을 잘못 넣어 결제됐어요. 금액 정정이 되나요? 확인 부탁드립니다.,주문결제
TR01876,수고 많으세요. 아이디가 기억이 안 나는데 찾을 수 있을까요? 빠른 답변 부탁드려요.,회원멤버십
TR01877,휴대폰 소액결제 한도가 초과됐다는데 다른 방법은 없나요? 빠른 답변 부탁드려요.,주문결제
TR01878,문의드립니다. 환불 영수증이나 증빙을 받을 수 있을까요? 회사 제출용이에요. 확인 부탁드립니다.,환불
TR01879,안녕하세요. 두 개 샀는데 그중 하나만 반품하고 싶어요. 부분 반품 되나요? 빠른 답변 부탁드려요.,반품
TR01880,안녕하세요. 적립금하고 쿠폰을 같은 주문에 둘 다 쓸 수 있나요? 감사합니다.,회원멤버십
TR01881,회원 등급이 강등됐는데 기준이 어떻게 되는 건가요?,회원멤버십
TR01882,문의드립니다. 협업이나 입점 문의는 어디로 연락드리면 되나요? 확인 부탁드립니다.,기타
TR01883,"세탁기로 돌려도 되나요, 손세탁만 해야 하나요? 확인 부탁드립니다.",상품정보
TR01884,문의드립니다. 교환할 상품 회수는 언제 오고 새 상품은 언제 받을 수 있나요? 확인 부탁드립니다.,교환
TR01885,수고 많으세요. 엘리베이터 공사 중이라 1층에 두고 가시라고 메모 남길 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR01886,방금 주문했는데 아직 발송 전이면 전체 취소하고 싶어요.,취소
TR01887,수고 많으세요. 다른 색으로 바꾸고 싶은데 그 색이 더 비싸면 차액만 내면 되나요? 빠른 답변 부탁드려요.,교환
TR01888,문의드립니다. 주문번호로 실시간 배송 위치 확인할 수 있는 링크 있을까요? 확인 부탁드립니다.,배송문의
TR01889,문의드립니다. 이 제품 KC 인증 받은 정품 맞나요? 빠른 답변 부탁드려요.,상품정보
TR01890,문의드립니다. 같은 상품 다른 색상으로 교환도 되나요? 빠른 답변 부탁드려요.,교환
TR01891,기업 단체복으로 단체 주문하려는데 담당자 연락처 있나요? 빠른 답변 부탁드려요.,기타
TR01892,문의드립니다. 친구 추천 코드는 어디에 입력하고 혜택은 뭔가요? 빠른 답변 부탁드려요.,회원멤버십
TR01893,문의드립니다. 건조기에 돌려도 줄어들지 않나요? 빠른 답변 부탁드려요.,상품정보
TR01894,문의드립니다. 분명 어제 발송됐다는데 송장 추적이 아직도 집화처리에 멈춰 있어요. 빠른 답변 부탁드려요.,배송문의
TR01895,문의드립니다. 배송완료라고 뜨는데 문 앞에 물건이 없어요. 분실된 것 같아요.,배송문의
TR01896,수고 많으세요. 배송 시작 전에 취소 부탁드려요. 급하게 처리해 주세요. 빠른 답변 부탁드려요.,취소
TR01897,예전에 팔던 모델인데 재입고 가능성이 있을까요?,재입고
TR01898,오프라인 매장도 있나요? 직접 보고 사고 싶어서요.,기타
TR01899,안녕하세요. 방수 되는 제품인가요? 야외에서 써도 괜찮을까요? 빠른 답변 부탁드려요.,상품정보
TR01900,문의드립니다. 이 가방에 13인치 노트북이 들어가는 크기인가요? 확인 부탁드립니다.,상품정보
TR01901,문의드립니다. 전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요.,상품정보
TR01902,수고 많으세요. 본인인증이 자꾸 실패하는데 다른 방법으로 인증할 수 있나요? 확인 부탁드립니다.,회원멤버십
TR01903,박음질이 터져 있어서 같은 상품으로 교환 요청합니다. 빠른 답변 부탁드려요.,교환
TR01904,수고 많으세요. 앱에서 다크모드는 어떻게 설정하나요?,기타
TR01905,문의드립니다. 무통장입금 했는데 입금확인이 아직도 안 됐다고 나와요. 감사합니다.,주문결제
TR01906,문의드립니다. 카드 승인은 났는데 주문이 실패라고 떠요. 중복결제 된 건 아니죠?,주문결제
TR01907,안녕하세요. 반품 말고 그냥 맞는 사이즈로 바꾸기만 하고 싶어요. 감사합니다.,교환
TR01908,문의드립니다. 두께가 어느 정도예요? 겨울에 입어도 따뜻할까요? 확인 부탁드립니다.,상품정보
TR01909,문의드립니다. 결제하자마자 마음이 바뀌었어요. 주문 취소되나요?,취소
TR01910,수고 많으세요. 광고 문자 수신 거부하고 싶은데 어떻게 하나요? 확인 부탁드립니다.,기타
TR01911,문의드립니다. 이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요. 감사합니다.,상품정보
TR01912,반품 말고 그냥 맞는 사이즈로 바꾸기만 하고 싶어요. 빠른 답변 부탁드려요.,교환
TR01913,안녕하세요. 이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요. 확인 부탁드립니다.,상품정보
TR01914,문의드립니다. 쿠폰 잘못 써서 취소하고 다시 제대로 적용해서 주문할게요. 감사합니다.,취소
TR01915,수고 많으세요. 받는 사람 이름을 다르게 적었는데 그대로 배송되나요?,배송문의
TR01916,안녕하세요. 데일리 가죽 벨트 품절이던데 재입고 계획 있는지 궁금해요. 확인 부탁드립니다.,재입고
TR01917,문의드립니다. 결제만 하고 아직 아무 진행 없으면 위약금 없이 취소되죠? 빠른 답변 부탁드려요.,취소
TR01918,문의드립니다. 전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요. 감사합니다.,상품정보
TR01919,수고 많으세요. 현금영수증 발급된 건인데 환불하면 그것도 취소되나요?,환불
TR01920,안녕하세요. 결제일이랑 환불일이 다른 달인데 카드값에 어떻게 반영돼요?,환불
TR01921,안녕하세요. 지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요.,배송문의
TR01922,안녕하세요. 고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요?,기타
TR01923,안녕하세요. 새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요? 확인 부탁드립니다.,배송문의
TR01924,사진이랑 실물 품질 차이가 너무 커서 반품 신청합니다. 빠른 답변 부탁드려요.,반품
TR01925,문의드립니다. 버튼이 하나 빠져 있어서 새것으로 교환 요청드려요.,교환
TR01926,안녕하세요. 기업 단체복으로 단체 주문하려는데 담당자 연락처 있나요? 확인 부탁드립니다.,기타
TR01927,문의드립니다. 두 번에 나눠서 받기로 했는데 나머지 상품은 언제 출발해요? 감사합니다.,배송문의
TR01928,수고 많으세요. 포인트가 분명 있는데 결제할 때 사용 가능 금액이 0으로 떠요. 감사합니다.,주문결제
TR01929,안녕하세요. 결제하다가 오류 나서 두 번 눌렀는데 두 번 결제된 것 같아요. 빠른 답변 부탁드려요.,주문결제
TR01930,수고 많으세요. 로그인하면 자꾸 다른 사람 정보가 떠요. 계정이 섞인 것 같아요. 확인 부탁드립니다.,회원멤버십
TR01931,수고 많으세요. 적립금하고 쿠폰을 같은 주문에 둘 다 쓸 수 있나요?,회원멤버십
TR01932,수고 많으세요. 오프라인 매장도 있나요? 직접 보고 사고 싶어서요. 빠른 답변 부탁드려요.,기타
TR01933,안녕하세요. 상품이 마음에 안 들 것 같아서 받기 전에 미리 취소할게요. 감사합니다.,취소
TR01934,안녕하세요. 배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요. 확인 부탁드립니다.,교환
TR01935,두께가 어느 정도예요? 겨울에 입어도 따뜻할까요?,상품정보
TR01936,문의드립니다. 이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요.,상품정보
TR01937,안녕하세요. 전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요. 확인 부탁드립니다.,상품정보
TR01938,배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요.,교환
TR01939,문의드립니다. 배송완료라고 뜨는데 문 앞에 물건이 없어요. 분실된 것 같아요. 확인 부탁드립니다.,배송문의
TR01940,아직 상품 준비중이던데 지금 취소하면 바로 되나요? 빠른 답변 부탁드려요.,취소
TR01941,수고 많으세요. 특정 옵션만 빠르게 다시 들어오는 편인지 궁금해요.,재입고
TR01942,안녕하세요. 이 제품 KC 인증 받은 정품 맞나요? 빠른 답변 부탁드려요.,상품정보
TR01943,문의드립니다. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요. 감사합니다.,반품
TR01944,안녕하세요. 취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 확인 부탁드립니다.,환불
TR01945,수고 많으세요. 색상이 화면이랑 너무 달라서 반품할게요. 감사합니다.,반품
TR01946,데일리 미니 크로스백 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR01947,이 모델 무게가 얼마나 나가나요? 들고 다니기 무겁지 않을까요? 감사합니다.,상품정보
TR01948,배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요? 확인 부탁드립니다.,배송문의
TR01949,"문의드립니다. 같은 가격대 다른 모델로도 교환이 되나요, 아니면 동일상품만 되나요? 확인 부탁드립니다.",교환
TR01950,"안녕하세요. 반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요? 감사합니다.",반품
TR01951,카드 승인은 났는데 주문이 실패라고 떠요. 중복결제 된 건 아니죠? 빠른 답변 부탁드려요.,주문결제
TR01952,수고 많으세요. 현관 앞 말고 택배함에 넣어달라고 요청할 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR01953,한 번 신어봤는데 사이즈가 영 아니라 반품하려고요. 감사합니다.,반품
TR01954,필터는 어디서 따로 구매하나요? 교체 주기는 얼마예요? 감사합니다.,상품정보
TR01955,이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요.,상품정보
TR01956,택배 박스가 찌그러져서 왔는데 안에 내용물은 괜찮을지 걱정돼요.,배송문의
TR01957,안녕하세요. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요? 감사합니다.,취소
TR01958,이메일 수신 동의를 바꾸고 싶은데 어디서 설정하나요? 확인 부탁드립니다.,회원멤버십
TR01959,광고 문자 수신 거부하고 싶은데 어떻게 하나요? 빠른 답변 부탁드려요.,기타
TR01960,쿠폰함에 있던 쿠폰이 사라졌는데 만료된 건가요?,회원멤버십
TR01961,할인 적용 전 금액으로 결제됐어요. 차액 어떻게 되나요? 빠른 답변 부탁드려요.,주문결제
TR01962,안녕하세요. 방금 주문했는데 아직 발송 전이면 전체 취소하고 싶어요. 감사합니다.,취소
TR01963,"수고 많으세요. 같은 가격대 다른 모델로도 교환이 되나요, 아니면 동일상품만 되나요? 감사합니다.",교환
TR01964,수고 많으세요. 작동이 안 되는 불량이라 반품하려는데 어떤 증빙이 필요한가요? 빠른 답변 부탁드려요.,반품
TR01965,결제 취소 요청한 금액이 일부만 환불됐어요. 나머지는요? 감사합니다.,환불
TR01966,문의드립니다. 작동이 안 되는 불량이라 반품하려는데 어떤 증빙이 필요한가요? 빠른 답변 부탁드려요.,반품
TR01967,안녕하세요. 엘리베이터 공사 중이라 1층에 두고 가시라고 메모 남길 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR01968,회원정보에 주소를 여러 개 저장해둘 수 있나요?,회원멤버십
TR01969,수고 많으세요. 끈 길이 조절이 되나요? 키 작은 아이가 메도 괜찮을까요? 빠른 답변 부탁드려요.,상품정보
TR01970,도서산간 지역인데 추가 배송일이 얼마나 더 걸리나요? 감사합니다.,배송문의
TR01971,문의드립니다. 이 제품 KC 인증 받은 정품 맞나요?,상품정보
TR01972,문의드립니다. 유통기한이 임박한 게 와서 반품하고 싶은데 가능할까요? 빠른 답변 부탁드려요.,반품
TR01973,문의드립니다. 가입할 때 받은 웰컴 쿠폰이 안 보이는데 확인해 주세요.,회원멤버십
TR01974,반품 접수만 하면 알아서 회수 기사님이 오시는 거죠? 빠른 답변 부탁드려요.,반품
TR01975,수고 많으세요. 교환할 상품 회수는 언제 오고 새 상품은 언제 받을 수 있나요? 감사합니다.,교환
TR01976,환불 영수증이나 증빙을 받을 수 있을까요? 회사 제출용이에요. 확인 부탁드립니다.,환불
TR01977,무통장입금 가상계좌 입금기한이 지났는데 재발급 가능해요?,주문결제
TR01978,구매한 상품으로 콘텐츠 만들어도 저작권 문제 없나요?,기타
TR01979,수고 많으세요. 환불 처리 상태를 어디서 확인할 수 있나요? 확인 부탁드립니다.,환불
TR01980,수고 많으세요. 다른 색으로 바꾸고 싶은데 그 색이 더 비싸면 차액만 내면 되나요? 감사합니다.,교환
TR01981,"수고 많으세요. 같은 가격대 다른 모델로도 교환이 되나요, 아니면 동일상품만 되나요?",교환
TR01982,문의드립니다. 두 개 샀는데 그중 하나만 반품하고 싶어요. 부분 반품 되나요? 감사합니다.,반품
TR01983,문의드립니다. 비밀번호가 기억이 안 나서 로그인을 못 하겠어요. 확인 부탁드립니다.,회원멤버십
TR01984,첫 구매 할인 코드를 넣었는데 적용이 안 되네요. 만료된 건가요? 확인 부탁드립니다.,주문결제
TR01985,수고 많으세요. 박음질이 터져 있어서 같은 상품으로 교환 요청합니다. 감사합니다.,교환
TR01986,문의드립니다. 이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요. 감사합니다.,상품정보
TR01987,아직 상품 준비중이던데 지금 취소하면 바로 되나요? 감사합니다.,취소
TR01988,안녕하세요. 비밀번호가 기억이 안 나서 로그인을 못 하겠어요.,회원멤버십
TR01989,안녕하세요. 받는 사람 이름을 다르게 적었는데 그대로 배송되나요? 확인 부탁드립니다.,배송문의
TR01990,"문의드립니다. 취소한 주문 환불이 자동으로 되는 건가요, 따로 신청해야 하나요? 확인 부탁드립니다.",환불
TR01991,수고 많으세요. 장바구니에 잘못 담긴 게 결제돼서 바로 취소하려고요. 감사합니다.,취소
TR01992,취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 확인 부탁드립니다.,환불
TR01993,수고 많으세요. 도서산간 지역인데 추가 배송일이 얼마나 더 걸리나요? 확인 부탁드립니다.,배송문의
TR01994,문의드립니다. 지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 빠른 답변 부탁드려요.,배송문의
TR01995,문의드립니다. 간편결제로 했는데 승인 문자만 오고 주문은 안 들어갔어요. 확인 부탁드립니다.,주문결제
TR01996,안녕하세요. 카드사 사정으로 환불이 늦어진다는데 보통 며칠 더 걸리나요?,환불
TR01997,문의드립니다. 장바구니에서 결제하려는데 자꾸 오류 페이지로 넘어가요. 확인 부탁드립니다.,주문결제
TR01998,선물포장 서비스 되나요? 메시지 카드도 넣을 수 있어요? 감사합니다.,기타
TR01999,가입할 때 받은 웰컴 쿠폰이 안 보이는데 확인해 주세요.,회원멤버십
TR02000,새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요?,배송문의
TR02001,받은 지 일주일 됐는데 아직 반품 신청 기간 안 지났죠? 빠른 답변 부탁드려요.,반품
TR02002,수고 많으세요. 유통기한이 임박한 게 와서 반품하고 싶은데 가능할까요?,반품
TR02003,수고 많으세요. 회사로 배송지 바꾸고 싶은데 이미 상품 준비중이면 안 되나요? 빠른 답변 부탁드려요.,배송문의
TR02004,문의드립니다. 고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요? 감사합니다.,기타
TR02005,방금 주문했는데 아직 발송 전이면 전체 취소하고 싶어요. 감사합니다.,취소
TR02006,수고 많으세요. 한 번 신어봤는데 사이즈가 영 아니라 반품하려고요.,반품
TR02007,문의드립니다. 끈 길이 조절이 되나요? 키 작은 아이가 메도 괜찮을까요?,상품정보
TR02008,수고 많으세요. 기프트카드로 산 건데 환불도 기프트카드로만 되나요?,환불
TR02009,수고 많으세요. 키 170인데 이 바지 기장이 어느 정도 올까요? 감사합니다.,상품정보
TR02010,수고 많으세요. 적립금하고 쿠폰을 같은 주문에 둘 다 쓸 수 있나요? 빠른 답변 부탁드려요.,회원멤버십
TR02011,반품 말고 그냥 맞는 사이즈로 바꾸기만 하고 싶어요.,교환
TR02012,수고 많으세요. 재입고되면 가격이 오르나요? 지금이랑 같은 가격일까요?,재입고
TR02013,새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요? 감사합니다.,배송문의
TR02014,안녕하세요. 쿠폰 할인받고 샀는데 환불 금액에 그게 어떻게 반영되나요? 감사합니다.,환불
TR02015,재입고되면 가격이 오르나요? 지금이랑 같은 가격일까요?,재입고
TR02016,"반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요? 빠른 답변 부탁드려요.",반품
TR02017,문의드립니다. 인플루언서 협찬 문의는 어느 부서로 해야 하나요? 빠른 답변 부탁드려요.,기타
TR02018,안녕하세요. 할인 적용 전 금액으로 결제됐어요. 차액 어떻게 되나요? 확인 부탁드립니다.,주문결제
TR02019,수고 많으세요. 주문할 때 부재중이라 편의점 픽업으로 바꿀 수 있나요? 확인 부탁드립니다.,배송문의
TR02020,지금 취소 누르면 적립금이랑 쿠폰은 다시 복구되나요?,취소
TR02021,문의드립니다. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요.,반품
TR02022,수고 많으세요. 이 운동화 쿠션감이 좋은 편인가요? 오래 걸어도 편한지요.,상품정보
TR02023,"수고 많으세요. 반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요? 빠른 답변 부탁드려요.",반품
TR02024,안녕하세요. 골드 등급 되려면 얼마나 더 사야 하나요? 확인 부탁드립니다.,회원멤버십
TR02025,안녕하세요. 색상이 모니터마다 다르게 보이던데 실제 톤이 어떤가요? 감사합니다.,상품정보
TR02026,문의드립니다. 사이즈를 잘못 골라서 일단 취소하고 다시 주문할게요.,취소
TR02027,문의드립니다. 앱에서 다크모드는 어떻게 설정하나요?,기타
TR02028,단순 변심 반품인데 반품 배송비가 얼마나 차감되나요? 감사합니다.,반품
TR02029,새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요? 빠른 답변 부탁드려요.,배송문의
TR02030,포인트가 분명 있는데 결제할 때 사용 가능 금액이 0으로 떠요. 확인 부탁드립니다.,주문결제
TR02031,수고 많으세요. 인플루언서 협찬 문의는 어느 부서로 해야 하나요? 빠른 답변 부탁드려요.,기타
TR02032,수고 많으세요. 회사로 배송지 바꾸고 싶은데 이미 상품 준비중이면 안 되나요?,배송문의
TR02033,안녕하세요. 배송 출발하면 문자로 알림 받을 수 있나요? 감사합니다.,배송문의
TR02034,안녕하세요. 주문한 것과 다른 상품이 와서 반품 신청하고 싶어요.,반품
TR02035,수고 많으세요. 공동현관 비밀번호를 배송메모에 적었는데 기사님께 전달되나요? 감사합니다.,배송문의
